,decade,school,counts,image_url
589,1920,"pp. 59. j. w. arrowsmith bristol, 1920",1,http://farm6.staticflickr.com/5522/11170919566_57d40657cd_b.jpg
590,1920,"pp. 16. talbot press baile atha cliath, [1917.]",1,http://farm4.staticflickr.com/3762/11254392075_1cf2cb4063_b.jpg
591,1920,"pp. 120. herbert jenkins london, 1917 [1916]",1,http://farm8.staticflickr.com/7431/11170929324_2d98a9637c_b.jpg
592,1920,"pp. 149. g. routledge & sons; kegan paul & co. london, [1921.]",1,http://farm6.staticflickr.com/5542/11287635274_77f98b8472_b.jpg
593,1920,"pp. 121. t. fisher unwin london, 1925",1,http://farm8.staticflickr.com/7358/11287601236_e27253a1ff_b.jpg
594,1920,"pp. 48. a. h. stockwell london, [1922.]",1,http://farm4.staticflickr.com/3834/11287553785_affcc8ed53_b.jpg
595,1920,"pp. 193. selwyn & blount london, 1920",1,http://farm6.staticflickr.com/5504/11170921106_3cd46de73e_b.jpg
596,1930,"pp. 61. basil blackwell oxford, 1926",1,http://farm4.staticflickr.com/3733/11170908715_8403b63c0c_b.jpg
597,1930,"pp. 61. jonathan cape london, 1927",1,http://farm4.staticflickr.com/3720/11170914895_07ec62e754_b.jpg
598,1930,"pp. 54. basil blackwell oxford, [1926.]",1,http://farm6.staticflickr.com/5536/11170950586_acc04de2e7_b.jpg
599,1930,"pp. 61. basil blackwell oxford, 1926",1,http://farm4.staticflickr.com/3771/11254423165_2be3178f39_b.jpg
600,1930,"pp. xii. 249. simpkin, marshall & co. london, [1927.]",1,http://farm3.staticflickr.com/2862/11170960216_58a79ae0ee_b.jpg
601,1930,"pp. 80. sands & co. london, [1926.]",1,http://farm8.staticflickr.com/7380/11287547175_50fd4bac08_b.jpg
602,1930,"pp. 61. basil blackwell oxford, 1926",1,http://farm4.staticflickr.com/3674/11254449366_b4306841bc_b.jpg
603,1930,"pp. 54. basil blackwell oxford, [1926.]",1,http://farm6.staticflickr.com/5538/11170966414_2c6fe587fc_b.jpg
604,1930,"pp. 80. sands & co. london, [1926.]",1,http://farm8.staticflickr.com/7440/11287596426_0398f2d9ea_b.jpg
605,1930,"pp. 41. cayme press london, 1926",1,http://farm3.staticflickr.com/2852/11287623284_fa844b06f3_b.jpg
606,1930,"pp. 54. basil blackwell oxford, [1926.]",1,http://farm8.staticflickr.com/7365/11170907025_31a3a2beea_b.jpg
607,1930,"pp. 61. jonathan cape london, 1927",1,http://farm8.staticflickr.com/7445/11171117163_15e994ba65_b.jpg
608,1930,"pp. 61. basil blackwell oxford, 1926",1,http://farm4.staticflickr.com/3678/11170906475_205b18bfda_b.jpg
609,1930,"pp. 54. basil blackwell oxford, [1926.]",1,http://farm3.staticflickr.com/2843/11170949146_4aaf162f40_b.jpg
610,1930,"pp. 54. basil blackwell oxford, [1926.]",1,http://farm6.staticflickr.com/5540/11170966244_f15c05a9f0_b.jpg
611,1930,"pp. 61. jonathan cape london, 1927",1,http://farm4.staticflickr.com/3780/11170961676_586240c077_b.jpg
612,1930,"pp. 54. basil blackwell oxford, [1926.]",1,http://farm4.staticflickr.com/3691/11171105753_f0cff93daa_b.jpg
613,1930,"pp. 61. basil blackwell oxford, 1926",1,http://farm8.staticflickr.com/7455/11254447366_1b879e32af_b.jpg
614,1930,"pp. 61. basil blackwell oxford, 1926",1,http://farm3.staticflickr.com/2863/11254424375_69e37a9ae5_b.jpg
615,1930,"pp. 61. jonathan cape london, 1927",1,http://farm3.staticflickr.com/2812/11170981384_e5d06a65bd_b.jpg
616,1930,"pp. 61. basil blackwell oxford, 1926",1,http://farm8.staticflickr.com/7396/11254507703_978c1ee103_b.jpg
617,1930,"pp. 61. jonathan cape london, 1927",1,http://farm8.staticflickr.com/7362/11170982744_18739289bf_b.jpg
618,1930,"pp. 61. basil blackwell oxford, 1926",1,http://farm3.staticflickr.com/2808/11254419925_bac6fb0369_b.jpg
619,1930,"pp. 61. jonathan cape london, 1927",1,http://farm8.staticflickr.com/7403/11171110053_86b66a4a32_b.jpg
620,1930,"pp. 80. sands & co. london, [1926.]",1,http://farm6.staticflickr.com/5526/11287623244_eb50f9d075_b.jpg
621,1950,"pp. 64. arthur h. stockwell ilfracombe, 1946",1,http://farm6.staticflickr.com/5475/11170924665_6553cc7d43_b.jpg
